source_id,target_id,edge_type,data_source,confidence_score,evidence_count
GO:GO:0005996,GO:GO:0044281,go_term_is_a,GeneOntology,,0.0
GO:GO:0006006,GO:GO:0019318,go_term_is_a,GeneOntology,,0.0
GO:GO:0006007,GO:GO:0006006,go_term_is_a,GeneOntology,,0.0
GO:GO:0006007,GO:GO:0019320,go_term_is_a,GeneOntology,,0.0
GO:GO:0006082,GO:GO:0044281,go_term_is_a,GeneOntology,,0.0
GO:GO:0006090,GO:GO:0032787,go_term_is_a,GeneOntology,,0.0
GO:GO:0006091,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0006090,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0006091,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0009060,go_term_part_of,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0016052,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0019364,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0046032,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0046034,go_term_is_a,GeneOntology,,0.0
GO:GO:0006096,GO:GO:0046496,go_term_is_a,GeneOntology,,0.0
GO:GO:0006109,GO:GO:0080090,go_term_is_a,GeneOntology,,0.0
GO:GO:0006110,GO:GO:0033121,go_term_is_a,GeneOntology,,0.0
GO:GO:0006110,GO:GO:0043467,go_term_is_a,GeneOntology,,0.0
GO:GO:0006110,GO:GO:0043470,go_term_is_a,GeneOntology,,0.0
GO:GO:0006110,GO:GO:1903578,go_term_is_a,GeneOntology,,0.0
GO:GO:0006111,GO:GO:0010906,go_term_is_a,GeneOntology,,0.0
GO:GO:0006111,GO:GO:0043255,go_term_is_a,GeneOntology,,0.0
GO:GO:0006139,GO:GO:0044238,go_term_is_a,GeneOntology,,0.0
GO:GO:0006140,GO:GO:0019219,go_term_is_a,GeneOntology,,0.0
GO:GO:0006140,GO:GO:0051174,go_term_is_a,GeneOntology,,0.0
GO:GO:0006140,GO:GO:0062012,go_term_is_a,GeneOntology,,0.0
GO:GO:0006163,GO:GO:0009117,go_term_is_a,GeneOntology,,0.0
GO:GO:0006163,GO:GO:0072521,go_term_is_a,GeneOntology,,0.0
GO:GO:0006195,GO:GO:0006163,go_term_is_a,GeneOntology,,0.0
GO:GO:0006195,GO:GO:0009166,go_term_is_a,GeneOntology,,0.0
GO:GO:0006195,GO:GO:0072523,go_term_is_a,GeneOntology,,0.0
GO:GO:0006259,GO:GO:0090304,go_term_is_a,GeneOntology,,0.0
GO:GO:0006351,GO:GO:0010467,go_term_part_of,GeneOntology,,0.0
GO:GO:0006351,GO:GO:0032774,go_term_is_a,GeneOntology,,0.0
GO:GO:0006355,GO:GO:0010468,go_term_is_a,GeneOntology,,0.0
GO:GO:0006355,GO:GO:2001141,go_term_is_a,GeneOntology,,0.0
GO:GO:0006357,GO:GO:0006355,go_term_is_a,GeneOntology,,0.0
GO:GO:0006366,GO:GO:0006351,go_term_is_a,GeneOntology,,0.0
GO:GO:0006468,GO:GO:0016310,go_term_is_a,GeneOntology,,0.0
GO:GO:0006468,GO:GO:0036211,go_term_is_a,GeneOntology,,0.0
GO:GO:0006473,GO:GO:0043543,go_term_is_a,GeneOntology,,0.0
GO:GO:0006521,GO:GO:0080090,go_term_is_a,GeneOntology,,0.0
GO:GO:0006629,GO:GO:0044238,go_term_is_a,GeneOntology,,0.0
GO:GO:0006631,GO:GO:0006629,go_term_is_a,GeneOntology,,0.0
GO:GO:0006631,GO:GO:0032787,go_term_is_a,GeneOntology,,0.0
GO:GO:0006644,GO:GO:0006629,go_term_is_a,GeneOntology,,0.0
GO:GO:0006644,GO:GO:0006796,go_term_is_a,GeneOntology,,0.0
GO:GO:0006644,GO:GO:0019637,go_term_is_a,GeneOntology,,0.0
GO:GO:0006650,GO:GO:0006644,go_term_is_a,GeneOntology,,0.0
GO:GO:0006650,GO:GO:0046486,go_term_is_a,GeneOntology,,0.0
GO:GO:0006753,GO:GO:0006796,go_term_is_a,GeneOntology,,0.0
GO:GO:0006753,GO:GO:0019637,go_term_is_a,GeneOntology,,0.0
GO:GO:0006753,GO:GO:0055086,go_term_is_a,GeneOntology,,0.0
GO:GO:0006793,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0006796,GO:GO:0006793,go_term_is_a,GeneOntology,,0.0
GO:GO:0006805,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0006805,GO:GO:0071466,go_term_part_of,GeneOntology,,0.0
GO:GO:0006810,GO:GO:0051234,go_term_is_a,GeneOntology,,0.0
GO:GO:0006811,GO:GO:0006810,go_term_is_a,GeneOntology,,0.0
GO:GO:0006812,GO:GO:0006811,go_term_is_a,GeneOntology,,0.0
GO:GO:0006813,GO:GO:0030001,go_term_is_a,GeneOntology,,0.0
GO:GO:0006816,GO:GO:0030001,go_term_is_a,GeneOntology,,0.0
GO:GO:0006869,GO:GO:0006810,go_term_is_a,GeneOntology,,0.0
GO:GO:0006869,GO:GO:0010876,go_term_part_of,GeneOntology,,0.0
GO:GO:0006897,GO:GO:0016192,go_term_is_a,GeneOntology,,0.0
GO:GO:0006897,GO:GO:0098657,go_term_is_a,GeneOntology,,0.0
GO:GO:0006898,GO:GO:0006897,go_term_is_a,GeneOntology,,0.0
GO:GO:0006915,GO:GO:0012501,go_term_is_a,GeneOntology,,0.0
GO:GO:0006921,GO:GO:0022411,go_term_is_a,GeneOntology,,0.0
GO:GO:0006921,GO:GO:0097194,go_term_part_of,GeneOntology,,0.0
GO:GO:0006950,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0006952,GO:GO:0006950,go_term_is_a,GeneOntology,,0.0
GO:GO:0006953,GO:GO:0002526,go_term_is_a,GeneOntology,,0.0
GO:GO:0006954,GO:GO:0006952,go_term_is_a,GeneOntology,,0.0
GO:GO:0006955,GO:GO:0002376,go_term_is_a,GeneOntology,,0.0
GO:GO:0006955,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0006974,GO:GO:0033554,go_term_is_a,GeneOntology,,0.0
GO:GO:0006979,GO:GO:0006950,go_term_is_a,GeneOntology,,0.0
GO:GO:0006996,GO:GO:0016043,go_term_is_a,GeneOntology,,0.0
GO:GO:0007088,GO:GO:0007346,go_term_is_a,GeneOntology,,0.0
GO:GO:0007088,GO:GO:0010564,go_term_is_a,GeneOntology,,0.0
GO:GO:0007088,GO:GO:0051783,go_term_is_a,GeneOntology,,0.0
GO:GO:0007154,GO:GO:0009987,go_term_is_a,GeneOntology,,0.0
GO:GO:0007155,GO:GO:0009987,go_term_is_a,GeneOntology,,0.0
GO:GO:0007165,GO:GO:0007154,go_term_part_of,GeneOntology,,0.0
GO:GO:0007165,GO:GO:0009987,go_term_is_a,GeneOntology,,0.0
GO:GO:0007165,GO:GO:0023052,go_term_part_of,GeneOntology,,0.0
GO:GO:0007165,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0007165,GO:GO:0051716,go_term_part_of,GeneOntology,,0.0
GO:GO:0007166,GO:GO:0007165,go_term_is_a,GeneOntology,,0.0
GO:GO:0007167,GO:GO:0007166,go_term_is_a,GeneOntology,,0.0
GO:GO:0007169,GO:GO:0007167,go_term_is_a,GeneOntology,,0.0
GO:GO:0007178,GO:GO:0007167,go_term_is_a,GeneOntology,,0.0
GO:GO:0007186,GO:GO:0007165,go_term_is_a,GeneOntology,,0.0
GO:GO:0007224,GO:GO:0007166,go_term_is_a,GeneOntology,,0.0
GO:GO:0007263,GO:GO:0141124,go_term_is_a,GeneOntology,,0.0
GO:GO:0007267,GO:GO:0007154,go_term_is_a,GeneOntology,,0.0
GO:GO:0007267,GO:GO:0023052,go_term_is_a,GeneOntology,,0.0
GO:GO:0007275,GO:GO:0032501,go_term_is_a,GeneOntology,,0.0
GO:GO:0007275,GO:GO:0048856,go_term_is_a,GeneOntology,,0.0
GO:GO:0007346,GO:GO:0051726,go_term_is_a,GeneOntology,,0.0
GO:GO:0007507,GO:GO:0048513,go_term_is_a,GeneOntology,,0.0
GO:GO:0007507,GO:GO:0072359,go_term_part_of,GeneOntology,,0.0
GO:GO:0007548,GO:GO:0003006,go_term_is_a,GeneOntology,,0.0
GO:GO:0007565,GO:GO:0044703,go_term_is_a,GeneOntology,,0.0
GO:GO:0007565,GO:GO:0044706,go_term_is_a,GeneOntology,,0.0
GO:GO:0007584,GO:GO:0031667,go_term_is_a,GeneOntology,,0.0
GO:GO:0007584,GO:GO:0042221,go_term_is_a,GeneOntology,,0.0
GO:GO:0007596,GO:GO:0007599,go_term_is_a,GeneOntology,,0.0
GO:GO:0007596,GO:GO:0042060,go_term_part_of,GeneOntology,,0.0
GO:GO:0007596,GO:GO:0050817,go_term_is_a,GeneOntology,,0.0
GO:GO:0007599,GO:GO:0050878,go_term_is_a,GeneOntology,,0.0
GO:GO:0007610,GO:GO:0032501,go_term_is_a,GeneOntology,,0.0
GO:GO:0007611,GO:GO:0007610,go_term_is_a,GeneOntology,,0.0
GO:GO:0007611,GO:GO:0050890,go_term_is_a,GeneOntology,,0.0
GO:GO:0007612,GO:GO:0007611,go_term_is_a,GeneOntology,,0.0
GO:GO:0007613,GO:GO:0007611,go_term_is_a,GeneOntology,,0.0
GO:GO:0007632,GO:GO:0007610,go_term_is_a,GeneOntology,,0.0
GO:GO:0007632,GO:GO:0009416,go_term_is_a,GeneOntology,,0.0
GO:GO:0008013,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0008015,GO:GO:0003013,go_term_is_a,GeneOntology,,0.0
GO:GO:0008021,GO:GO:0070382,go_term_is_a,GeneOntology,,0.0
GO:GO:0008021,GO:GO:0098793,go_term_part_of,GeneOntology,,0.0
GO:GO:0008047,GO:GO:0030234,go_term_is_a,GeneOntology,,0.0
GO:GO:0008047,GO:GO:0140677,go_term_is_a,GeneOntology,,0.0
GO:GO:0008092,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0008104,GO:GO:0033036,go_term_is_a,GeneOntology,,0.0
GO:GO:0008134,GO:GO:0005515,go_term_is_a,GeneOntology,,0.0
GO:GO:0008152,GO:GO:0009987,go_term_is_a,GeneOntology,,0.0
GO:GO:0008217,GO:GO:0008015,go_term_part_of,GeneOntology,,0.0
GO:GO:0008217,GO:GO:0065008,go_term_is_a,GeneOntology,,0.0
GO:GO:0008219,GO:GO:0009987,go_term_is_a,GeneOntology,,0.0
GO:GO:0008270,GO:GO:0046914,go_term_is_a,GeneOntology,,0.0
GO:GO:0008281,GO:GO:0004888,go_term_is_a,GeneOntology,,0.0
GO:GO:0008282,GO:GO:0034705,go_term_is_a,GeneOntology,,0.0
GO:GO:0008282,GO:GO:0098797,go_term_is_a,GeneOntology,,0.0
GO:GO:0008284,GO:GO:0042127,go_term_is_a,GeneOntology,,0.0
GO:GO:0008284,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0008285,GO:GO:0042127,go_term_is_a,GeneOntology,,0.0
GO:GO:0008285,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0008286,GO:GO:0007169,go_term_is_a,GeneOntology,,0.0
GO:GO:0008286,GO:GO:0032869,go_term_part_of,GeneOntology,,0.0
GO:GO:0008289,GO:GO:0005488,go_term_is_a,GeneOntology,,0.0
GO:GO:0008306,GO:GO:0007612,go_term_is_a,GeneOntology,,0.0
GO:GO:0008324,GO:GO:0015075,go_term_is_a,GeneOntology,,0.0
GO:GO:0008406,GO:GO:0045137,go_term_part_of,GeneOntology,,0.0
GO:GO:0008406,GO:GO:0048513,go_term_is_a,GeneOntology,,0.0
GO:GO:0008406,GO:GO:0048608,go_term_is_a,GeneOntology,,0.0
GO:GO:0008542,GO:GO:0007632,go_term_is_a,GeneOntology,,0.0
GO:GO:0008542,GO:GO:0008306,go_term_is_a,GeneOntology,,0.0
GO:GO:0008584,GO:GO:0008406,go_term_is_a,GeneOntology,,0.0
GO:GO:0008584,GO:GO:0046546,go_term_part_of,GeneOntology,,0.0
GO:GO:0008610,GO:GO:0006629,go_term_is_a,GeneOntology,,0.0
GO:GO:0008610,GO:GO:0009058,go_term_is_a,GeneOntology,,0.0
GO:GO:0008643,GO:GO:0006810,go_term_is_a,GeneOntology,,0.0
GO:GO:0008645,GO:GO:0015749,go_term_is_a,GeneOntology,,0.0
GO:GO:0008654,GO:GO:0006644,go_term_is_a,GeneOntology,,0.0
GO:GO:0008654,GO:GO:0008610,go_term_is_a,GeneOntology,,0.0
GO:GO:0008654,GO:GO:0090407,go_term_is_a,GeneOntology,,0.0
GO:GO:0008865,GO:GO:0004396,go_term_is_a,GeneOntology,,0.0
GO:GO:0009056,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0009058,GO:GO:0008152,go_term_is_a,GeneOntology,,0.0
GO:GO:0009059,GO:GO:0009058,go_term_is_a,GeneOntology,,0.0
GO:GO:0009059,GO:GO:0043170,go_term_is_a,GeneOntology,,0.0
GO:GO:0009060,GO:GO:0045333,go_term_is_a,GeneOntology,,0.0
GO:GO:0009117,GO:GO:0006753,go_term_is_a,GeneOntology,,0.0
GO:GO:0009132,GO:GO:0006753,go_term_is_a,GeneOntology,,0.0
GO:GO:0009134,GO:GO:0009132,go_term_is_a,GeneOntology,,0.0
GO:GO:0009134,GO:GO:1901292,go_term_is_a,GeneOntology,,0.0
GO:GO:0009135,GO:GO:0009132,go_term_is_a,GeneOntology,,0.0
GO:GO:0009137,GO:GO:0009134,go_term_is_a,GeneOntology,,0.0
GO:GO:0009137,GO:GO:0009135,go_term_is_a,GeneOntology,,0.0
GO:GO:0009141,GO:GO:0006753,go_term_is_a,GeneOntology,,0.0
GO:GO:0009144,GO:GO:0009141,go_term_is_a,GeneOntology,,0.0
GO:GO:0009150,GO:GO:0006163,go_term_is_a,GeneOntology,,0.0
GO:GO:0009150,GO:GO:0009259,go_term_is_a,GeneOntology,,0.0
GO:GO:0009154,GO:GO:0006195,go_term_is_a,GeneOntology,,0.0
GO:GO:0009154,GO:GO:0009150,go_term_is_a,GeneOntology,,0.0
GO:GO:0009154,GO:GO:0009261,go_term_is_a,GeneOntology,,0.0
GO:GO:0009166,GO:GO:0009117,go_term_is_a,GeneOntology,,0.0
GO:GO:0009166,GO:GO:1901292,go_term_is_a,GeneOntology,,0.0
GO:GO:0009179,GO:GO:0009135,go_term_is_a,GeneOntology,,0.0
GO:GO:0009179,GO:GO:0009185,go_term_is_a,GeneOntology,,0.0
GO:GO:0009181,GO:GO:0009137,go_term_is_a,GeneOntology,,0.0
GO:GO:0009181,GO:GO:0009179,go_term_is_a,GeneOntology,,0.0
GO:GO:0009181,GO:GO:0009191,go_term_is_a,GeneOntology,,0.0
GO:GO:0009185,GO:GO:0009132,go_term_is_a,GeneOntology,,0.0
GO:GO:0009191,GO:GO:0009134,go_term_is_a,GeneOntology,,0.0
GO:GO:0009191,GO:GO:0009185,go_term_is_a,GeneOntology,,0.0
GO:GO:0009205,GO:GO:0009144,go_term_is_a,GeneOntology,,0.0
GO:GO:0009259,GO:GO:0009117,go_term_is_a,GeneOntology,,0.0
GO:GO:0009259,GO:GO:0019693,go_term_is_a,GeneOntology,,0.0
GO:GO:0009261,GO:GO:0009166,go_term_is_a,GeneOntology,,0.0
GO:GO:0009261,GO:GO:0009259,go_term_is_a,GeneOntology,,0.0
GO:GO:0009261,GO:GO:1901136,go_term_is_a,GeneOntology,,0.0
GO:GO:0009266,GO:GO:0009628,go_term_is_a,GeneOntology,,0.0
GO:GO:0009267,GO:GO:0031669,go_term_is_a,GeneOntology,,0.0
GO:GO:0009267,GO:GO:0033554,go_term_is_a,GeneOntology,,0.0
GO:GO:0009267,GO:GO:0042594,go_term_is_a,GeneOntology,,0.0
GO:GO:0009268,GO:GO:0009628,go_term_is_a,GeneOntology,,0.0
GO:GO:0009299,GO:GO:0006351,go_term_is_a,GeneOntology,,0.0
GO:GO:0009299,GO:GO:0016071,go_term_is_a,GeneOntology,,0.0
GO:GO:0009306,GO:GO:0015031,go_term_is_a,GeneOntology,,0.0
GO:GO:0009306,GO:GO:0032940,go_term_is_a,GeneOntology,,0.0
GO:GO:0009306,GO:GO:0035592,go_term_is_a,GeneOntology,,0.0
GO:GO:0009306,GO:GO:0071692,go_term_is_a,GeneOntology,,0.0
GO:GO:0009314,GO:GO:0009628,go_term_is_a,GeneOntology,,0.0
GO:GO:0009409,GO:GO:0006950,go_term_is_a,GeneOntology,,0.0
GO:GO:0009409,GO:GO:0009266,go_term_is_a,GeneOntology,,0.0
GO:GO:0009410,GO:GO:0042221,go_term_is_a,GeneOntology,,0.0
GO:GO:0009416,GO:GO:0009314,go_term_is_a,GeneOntology,,0.0
GO:GO:0009605,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0009607,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0009611,GO:GO:0006950,go_term_is_a,GeneOntology,,0.0
GO:GO:0009617,GO:GO:0051707,go_term_is_a,GeneOntology,,0.0
GO:GO:0009628,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0009653,GO:GO:0032502,go_term_is_a,GeneOntology,,0.0
GO:GO:0009653,GO:GO:0048856,go_term_part_of,GeneOntology,,0.0
GO:GO:0009719,GO:GO:0050896,go_term_is_a,GeneOntology,,0.0
GO:GO:0009725,GO:GO:0009719,go_term_is_a,GeneOntology,,0.0
GO:GO:0009725,GO:GO:0042221,go_term_is_a,GeneOntology,,0.0
GO:GO:0009743,GO:GO:1901700,go_term_is_a,GeneOntology,,0.0
GO:GO:0009746,GO:GO:0034284,go_term_is_a,GeneOntology,,0.0
GO:GO:0009749,GO:GO:0009746,go_term_is_a,GeneOntology,,0.0
GO:GO:0009755,GO:GO:0007165,go_term_is_a,GeneOntology,,0.0
GO:GO:0009755,GO:GO:0032870,go_term_part_of,GeneOntology,,0.0
GO:GO:0009756,GO:GO:0007165,go_term_is_a,GeneOntology,,0.0
GO:GO:0009756,GO:GO:0071322,go_term_part_of,GeneOntology,,0.0
GO:GO:0009757,GO:GO:0010182,go_term_is_a,GeneOntology,,0.0
GO:GO:0009757,GO:GO:0071331,go_term_part_of,GeneOntology,,0.0
GO:GO:0009887,GO:GO:0009653,go_term_is_a,GeneOntology,,0.0
GO:GO:0009887,GO:GO:0048513,go_term_part_of,GeneOntology,,0.0
GO:GO:0009888,GO:GO:0048856,go_term_is_a,GeneOntology,,0.0
GO:GO:0009889,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0009890,GO:GO:0009889,go_term_is_a,GeneOntology,,0.0
GO:GO:0009890,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0009891,GO:GO:0009889,go_term_is_a,GeneOntology,,0.0
GO:GO:0009891,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0009892,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0009892,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0009893,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0009893,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0009894,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0009895,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0009895,GO:GO:0009894,go_term_is_a,GeneOntology,,0.0
GO:GO:0009896,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0009896,GO:GO:0009894,go_term_is_a,GeneOntology,,0.0
GO:GO:0009897,GO:GO:0005886,go_term_part_of,GeneOntology,,0.0
GO:GO:0009897,GO:GO:0009986,go_term_part_of,GeneOntology,,0.0
GO:GO:0009897,GO:GO:0098552,go_term_is_a,GeneOntology,,0.0
GO:GO:0009914,GO:GO:0006810,go_term_is_a,GeneOntology,,0.0
GO:GO:0009914,GO:GO:0010817,go_term_is_a,GeneOntology,,0.0
GO:GO:0009966,GO:GO:0010646,go_term_is_a,GeneOntology,,0.0
GO:GO:0009966,GO:GO:0023051,go_term_is_a,GeneOntology,,0.0
GO:GO:0009966,GO:GO:0048583,go_term_is_a,GeneOntology,,0.0
GO:GO:0009967,GO:GO:0009966,go_term_is_a,GeneOntology,,0.0
GO:GO:0009967,GO:GO:0010647,go_term_is_a,GeneOntology,,0.0
GO:GO:0009967,GO:GO:0023056,go_term_is_a,GeneOntology,,0.0
GO:GO:0009967,GO:GO:0048584,go_term_is_a,GeneOntology,,0.0
GO:GO:0009968,GO:GO:0009966,go_term_is_a,GeneOntology,,0.0
GO:GO:0009968,GO:GO:0010648,go_term_is_a,GeneOntology,,0.0
GO:GO:0009968,GO:GO:0023057,go_term_is_a,GeneOntology,,0.0
GO:GO:0009968,GO:GO:0048585,go_term_is_a,GeneOntology,,0.0
GO:GO:0009986,GO:GO:0110165,go_term_is_a,GeneOntology,,0.0
GO:GO:0009987,GO:GO:0008150,go_term_is_a,GeneOntology,,0.0
GO:GO:0010008,GO:GO:0005768,go_term_part_of,GeneOntology,,0.0
GO:GO:0010008,GO:GO:0030659,go_term_is_a,GeneOntology,,0.0
GO:GO:0010008,GO:GO:0098588,go_term_is_a,GeneOntology,,0.0
GO:GO:0010038,GO:GO:0042221,go_term_is_a,GeneOntology,,0.0
GO:GO:0010039,GO:GO:0010038,go_term_is_a,GeneOntology,,0.0
GO:GO:0010040,GO:GO:0010039,go_term_is_a,GeneOntology,,0.0
GO:GO:0010043,GO:GO:0010038,go_term_is_a,GeneOntology,,0.0
GO:GO:0010157,GO:GO:1901700,go_term_is_a,GeneOntology,,0.0
GO:GO:0010182,GO:GO:0009756,go_term_is_a,GeneOntology,,0.0
GO:GO:0010232,GO:GO:0003018,go_term_is_a,GeneOntology,,0.0
GO:GO:0010232,GO:GO:0006810,go_term_is_a,GeneOntology,,0.0
GO:GO:0010255,GO:GO:0009757,go_term_is_a,GeneOntology,,0.0
GO:GO:0010255,GO:GO:0071333,go_term_part_of,GeneOntology,,0.0
GO:GO:0010467,GO:GO:0009059,go_term_is_a,GeneOntology,,0.0
GO:GO:0010468,GO:GO:0010556,go_term_is_a,GeneOntology,,0.0
GO:GO:0010506,GO:GO:0009894,go_term_is_a,GeneOntology,,0.0
GO:GO:0010508,GO:GO:0009896,go_term_is_a,GeneOntology,,0.0
GO:GO:0010508,GO:GO:0010506,go_term_is_a,GeneOntology,,0.0
GO:GO:0010556,GO:GO:0009889,go_term_is_a,GeneOntology,,0.0
GO:GO:0010556,GO:GO:0060255,go_term_is_a,GeneOntology,,0.0
GO:GO:0010557,GO:GO:0009891,go_term_is_a,GeneOntology,,0.0
GO:GO:0010557,GO:GO:0010556,go_term_is_a,GeneOntology,,0.0
GO:GO:0010557,GO:GO:0010604,go_term_is_a,GeneOntology,,0.0
GO:GO:0010558,GO:GO:0009890,go_term_is_a,GeneOntology,,0.0
GO:GO:0010558,GO:GO:0010556,go_term_is_a,GeneOntology,,0.0
GO:GO:0010558,GO:GO:0010605,go_term_is_a,GeneOntology,,0.0
GO:GO:0010559,GO:GO:0010556,go_term_is_a,GeneOntology,,0.0
GO:GO:0010559,GO:GO:1903018,go_term_is_a,GeneOntology,,0.0
GO:GO:0010560,GO:GO:0010557,go_term_is_a,GeneOntology,,0.0
GO:GO:0010560,GO:GO:0010559,go_term_is_a,GeneOntology,,0.0
GO:GO:0010560,GO:GO:1903020,go_term_is_a,GeneOntology,,0.0
GO:GO:0010562,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0010562,GO:GO:0051174,go_term_is_a,GeneOntology,,0.0
GO:GO:0010564,GO:GO:0051726,go_term_is_a,GeneOntology,,0.0
GO:GO:0010565,GO:GO:0019222,go_term_is_a,GeneOntology,,0.0
GO:GO:0010591,GO:GO:0120032,go_term_is_a,GeneOntology,,0.0
GO:GO:0010591,GO:GO:1902743,go_term_is_a,GeneOntology,,0.0
GO:GO:0010592,GO:GO:0010591,go_term_is_a,GeneOntology,,0.0
GO:GO:0010592,GO:GO:0120034,go_term_is_a,GeneOntology,,0.0
GO:GO:0010592,GO:GO:1902745,go_term_is_a,GeneOntology,,0.0
GO:GO:0010594,GO:GO:0030334,go_term_is_a,GeneOntology,,0.0
GO:GO:0010596,GO:GO:0010594,go_term_is_a,GeneOntology,,0.0
GO:GO:0010596,GO:GO:0030336,go_term_is_a,GeneOntology,,0.0
GO:GO:0010604,GO:GO:0009893,go_term_is_a,GeneOntology,,0.0
GO:GO:0010604,GO:GO:0060255,go_term_is_a,GeneOntology,,0.0
GO:GO:0010605,GO:GO:0009892,go_term_is_a,GeneOntology,,0.0
GO:GO:0010605,GO:GO:0060255,go_term_is_a,GeneOntology,,0.0
GO:GO:0010611,GO:GO:0014743,go_term_is_a,GeneOntology,,0.0
GO:GO:0010611,GO:GO:0043502,go_term_is_a,GeneOntology,,0.0
GO:GO:0010612,GO:GO:0043502,go_term_is_a,GeneOntology,,0.0
GO:GO:0010614,GO:GO:0010611,go_term_is_a,GeneOntology,,0.0
GO:GO:0010614,GO:GO:0014741,go_term_is_a,GeneOntology,,0.0
GO:GO:0010616,GO:GO:0010612,go_term_is_a,GeneOntology,,0.0
GO:GO:0010616,GO:GO:0014745,go_term_is_a,GeneOntology,,0.0
GO:GO:0010628,GO:GO:0010468,go_term_is_a,GeneOntology,,0.0
GO:GO:0010628,GO:GO:0010557,go_term_is_a,GeneOntology,,0.0
GO:GO:0010629,GO:GO:0010468,go_term_is_a,GeneOntology,,0.0
GO:GO:0010629,GO:GO:0010558,go_term_is_a,GeneOntology,,0.0
GO:GO:0010638,GO:GO:0033043,go_term_is_a,GeneOntology,,0.0
GO:GO:0010638,GO:GO:0051130,go_term_is_a,GeneOntology,,0.0
GO:GO:0010639,GO:GO:0033043,go_term_is_a,GeneOntology,,0.0
GO:GO:0010639,GO:GO:0051129,go_term_is_a,GeneOntology,,0.0
GO:GO:0010646,GO:GO:0050794,go_term_is_a,GeneOntology,,0.0
GO:GO:0010647,GO:GO:0010646,go_term_is_a,GeneOntology,,0.0
GO:GO:0010647,GO:GO:0048522,go_term_is_a,GeneOntology,,0.0
GO:GO:0010648,GO:GO:0010646,go_term_is_a,GeneOntology,,0.0
GO:GO:0010648,GO:GO:0048523,go_term_is_a,GeneOntology,,0.0
GO:GO:0010660,GO:GO:0042981,go_term_is_a,GeneOntology,,0.0
GO:GO:0010661,GO:GO:0010660,go_term_is_a,GeneOntology,,0.0
GO:GO:0010661,GO:GO:0043065,go_term_is_a,GeneOntology,,0.0
GO:GO:0010717,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0010718,GO:GO:0010717,go_term_is_a,GeneOntology,,0.0
GO:GO:0010718,GO:GO:0045597,go_term_is_a,GeneOntology,,0.0
GO:GO:0010718,GO:GO:0051240,go_term_is_a,GeneOntology,,0.0
GO:GO:0010721,GO:GO:0045596,go_term_is_a,GeneOntology,,0.0
GO:GO:0010721,GO:GO:0060284,go_term_is_a,GeneOntology,,0.0
GO:GO:0010743,GO:GO:0045595,go_term_is_a,GeneOntology,,0.0
GO:GO:0010745,GO:GO:0010743,go_term_is_a,GeneOntology,,0.0
GO:GO:0010745,GO:GO:0045596,go_term_is_a,GeneOntology,,0.0
GO:GO:0010746,GO:GO:0034762,go_term_is_a,GeneOntology,,0.0
GO:GO:0010746,GO:GO:0140212,go_term_is_a,GeneOntology,,0.0
GO:GO:0010748,GO:GO:0010746,go_term_is_a,GeneOntology,,0.0
GO:GO:0010748,GO:GO:0034763,go_term_is_a,GeneOntology,,0.0
GO:GO:0010748,GO:GO:0140213,go_term_is_a,GeneOntology,,0.0
